,manufacturer,model,generation,year,min_price,max_price,time_online,last_seen,date_listed,mileage,status,site,title,ad_id,image_url,display_name
91,Mercedes-Benz,c class,,2015,195900.0,207900.0,35 days 20:11:49.535435,2024-10-19 08:59:02.980588,2024-09-13 12:47:13.445153,135362,True,webuycars,2015 Mercedes-Benz  C Class C250 Exclusive Auto,065B12606,https://photos.webuycars.co.za/photobooth/065B12606/Images/065B126060.webp,Mercedes-Benz c class
92,Renault,sandero,,2016,88900.0,106900.0,32 days 17:44:02.116106,2024-10-29 15:45:36.292379,2024-09-26 22:01:34.176273,124000,True,webuycars,2016 Renault  Sandero 900t Stepway,067010924,https://photos.webuycars.co.za/photobooth/067010924/Images/0670109240.webp,Renault sandero
93,Toyota,corolla,,2016,147900.0,147900.0,5 days 06:21:44.765358,2024-10-08 19:32:24.945320,2024-10-03 13:10:40.179962,144139,True,webuycars,2016 Toyota  Corolla 1.6 Prestige,067100120,https://photos.webuycars.co.za/photobooth/067100120/Images/0671001200.webp,Toyota corolla
94,Renault,sandero,,2018,110900.0,110900.0,0 days 00:00:00,2024-09-13 12:47:52.683887,2024-09-13 12:47:52.683887,118857,True,webuycars,2018 Renault  Sandero 900t Stepway Expression,06A001827,https://photos.webuycars.co.za/photobooth/06A001827/Images/06A0018270.webp,Renault sandero
95,Audi,s3,,2016,213900.0,219900.0,3 days 18:32:21.789124,2024-09-17 07:12:09.774423,2024-09-13 12:39:47.985299,155242,True,webuycars,2016 Audi  S3 S Tronic,06EB06180,https://photos.webuycars.co.za/photobooth/06EB06180/Images/06EB061800.webp,Audi s3
96,Mercedes-Benz,c class,,2014,136900.0,180900.0,59 days 05:21:29.132379,2024-11-11 18:08:42.577532,2024-09-13 12:47:13.445153,183000,True,webuycars,2014 Mercedes-Benz  C Class C200 Auto,073607932,https://photos.webuycars.co.za/photobooth/073607932/Images/0736079320.webp,Mercedes-Benz c class
97,Mercedes-Benz,c class,,2014,164900.0,176900.0,35 days 18:49:34.426600,2024-11-07 14:22:13.106450,2024-10-02 19:32:38.679850,182553,True,webuycars,2014 Mercedes-Benz  C Class C180 Auto,074B14616,https://photos.webuycars.co.za/photobooth/074B14616/Images/074B146160.webp,Mercedes-Benz c class
98,Mercedes-Benz,c class,,2022,641900.0,641900.0,20 days 13:55:49.692544,2024-11-18 10:41:54.931956,2024-10-28 20:46:05.239412,76000,False,webuycars,2022 Mercedes-Benz  C Class C200 Auto (W206),075712669,https://photos.webuycars.co.za/photobooth/075712669/Images/0757126690.webp,Mercedes-Benz c class
99,Toyota,land-cruiser-prado,,2011,180900.0,223900.0,44 days 06:03:15.611047,2024-10-27 18:49:18.766736,2024-09-13 12:46:03.155689,491680,True,webuycars,2011 Toyota  Prado TX 3.0 TDI Auto,076A09382,https://photos.webuycars.co.za/photobooth/076A09382/Images/076A093820.webp,Toyota land-cruiser-prado
100,Mercedes-Benz,c class,,2017,227900.0,227900.0,9 days 19:50:06.921441,2024-09-23 08:37:20.366594,2024-09-13 12:47:13.445153,77229,True,webuycars,2017 Mercedes-Benz  C Class C200 Auto,076E10987,https://photos.webuycars.co.za/photobooth/076E10987/Images/076E109870.webp,Mercedes-Benz c class
101,Audi,a3,,2014,105900.0,125900.0,55 days 05:44:06.774010,2024-11-07 17:36:31.039674,2024-09-13 11:52:24.265664,160000,True,webuycars,2014 Audi  A3 Sportback 1.4T FSI S Stronic,077F03804,https://photos.webuycars.co.za/photobooth/077F03804/Images/077F038040.webp,Audi a3
102,Audi,a3,,2018,210900.0,222900.0,47 days 09:43:08.378555,2024-10-30 21:35:32.644219,2024-09-13 11:52:24.265664,116952,True,webuycars,2018 Audi  A3 Sportback 1.4 TFSI Stronic (35 TFSI),077F05045,https://photos.webuycars.co.za/photobooth/077F05045/Images/077F050450.webp,Audi a3
103,Bmw,5 series,,2004,36900.0,39900.0,12 days 22:05:10.913215,2024-10-03 13:08:16.852803,2024-09-20 15:03:05.939588,492000,True,webuycars,2004 BMW  5 Series 530d Auto (E60),078207832,https://photos.webuycars.co.za/photobooth/078207832/Images/0782078320.webp,Bmw 5 series
104,Mercedes-Benz,c class,,2014,177900.0,183900.0,12 days 21:02:35.084921,2024-09-26 09:49:48.530074,2024-09-13 12:47:13.445153,208918,True,webuycars,2014 Mercedes-Benz  C Class C180 AMG Line Auto,078E09095,https://photos.webuycars.co.za/photobooth/078E09095/Images/078E090950.webp,Mercedes-Benz c class
105,Bmw,1 series,,2012,104900.0,109900.0,14 days 22:15:44.445749,2024-11-18 10:31:44.957769,2024-11-03 12:16:00.512020,204000,False,webuycars,2012 BMW  1 Series 118i 5-Door (F20),079C15096,https://photos.webuycars.co.za/photobooth/079C15096/Images/079C150960.webp,Bmw 1 series
106,Toyota,rav 4,,2015,184900.0,190900.0,21 days 15:50:00.262140,2024-11-18 10:40:23.893220,2024-10-27 18:50:23.631080,155000,False,webuycars,2015 Toyota  RAV 4 2.0 GX,07BA07250,https://photos.webuycars.co.za/photobooth/07BA07250/Images/07BA072500.webp,Toyota rav 4
107,Audi,a3,,2011,92900.0,105900.0,12 days 11:01:09.326863,2024-09-26 21:53:46.536062,2024-09-14 10:52:37.209199,123000,True,webuycars,2011 Audi  A3 1.8T FSI Cabriolet Auto,07D100942,https://photos.webuycars.co.za/photobooth/07D100942/Images/07D1009420.webp,Audi a3
108,Toyota,corolla,,2015,99000.0,117900.0,30 days 06:39:25.374948,2024-11-01 13:15:30.932972,2024-10-02 06:36:05.558024,273000,True,webuycars,2015 Toyota  Corolla 1.6 Prestige CVT,07D813091,https://photos.webuycars.co.za/photobooth/07D813091/Images/07D8130910.webp,Toyota corolla
109,Suzuki,jimny,4th gen - JB74,2020,283900.0,299900.0,47 days 04:04:36.223598,2024-11-18 10:42:55.651593,2024-10-02 06:38:19.427995,105772,False,webuycars,2020 Suzuki  Jimny 1.5 GLX,07DA13852,https://photos.webuycars.co.za/photobooth/07DA13852/Images/07DA138520.webp,Suzuki jimny
110,Audi,a3,,2012,58900.0,78900.0,34 days 14:24:46.624091,2024-10-30 11:21:37.450074,2024-09-25 20:56:50.825983,297000,True,webuycars,2012 Audi  A3 Sportback 1.6 TDI Attr Stron,07DC07628,https://photos.webuycars.co.za/photobooth/07DC07628/Images/07DC076280.webp,Audi a3
111,Toyota,corolla,,2011,91900.0,91900.0,0 days 00:00:00,2024-10-03 13:10:40.179962,2024-10-03 13:10:40.179962,157000,True,webuycars,2011 Toyota  Corolla 1.3 Professional,07E614197,https://photos.webuycars.co.za/photobooth/07E614197/Images/07E6141970.webp,Toyota corolla
112,Bmw,1 series,,2013,95900.0,95900.0,0 days 00:00:00,2024-11-18 10:31:44.957769,2024-11-18 10:31:44.957769,224000,False,webuycars,2013 BMW  1 Series 116i 5-Door Auto (F20),07F106257,https://photos.webuycars.co.za/photobooth/07F106257/Images/07F1062570.webp,Bmw 1 series
113,Mercedes-Benz,c class,,2016,251900.0,251900.0,10 days 19:17:07.258757,2024-10-07 17:17:52.967770,2024-09-26 22:00:45.709013,199292,True,webuycars,2016 Mercedes-Benz  C Class C200 AMG Line Auto,080E10882,https://photos.webuycars.co.za/photobooth/080E10882/Images/080E108820.webp,Mercedes-Benz c class
114,Toyota,land-cruiser-prado,,2010,254900.0,261900.0,16 days 02:27:32.265396,2024-09-29 15:13:35.421085,2024-09-13 12:46:03.155689,249000,True,webuycars,2010 Toyota  Prado TX 3.0 TDI Auto,081010389,https://photos.webuycars.co.za/photobooth/081010389/Images/0810103890.webp,Toyota land-cruiser-prado
115,Audi,a3,,2014,147900.0,147900.0,10 days 20:46:27.741893,2024-09-24 08:38:52.007557,2024-09-13 11:52:24.265664,135513,True,webuycars,2014 Audi  A3 Sportback 1.6 TDI S Stronic,081205579,https://photos.webuycars.co.za/photobooth/081205579/Images/0812055790.webp,Audi a3
116,Toyota,land-cruiser-prado,,2011,344900.0,359900.0,37 days 19:21:14.309229,2024-11-18 10:39:14.650320,2024-10-11 15:18:00.341091,133885,False,webuycars,2011 Toyota  Prado VX 4.0 V6 Auto,082503910,https://photos.webuycars.co.za/photobooth/082503910/Images/0825039100.webp,Toyota land-cruiser-prado
117,Audi,a3,,2015,136900.0,136900.0,1 days 20:14:43.239452,2024-09-15 08:07:07.505116,2024-09-13 11:52:24.265664,189602,True,webuycars,2015 Audi  A3 Sportback 1.4 TFSI,082810244,https://photos.webuycars.co.za/photobooth/082810244/Images/0828102440.webp,Audi a3
118,Mercedes-Benz,c class,,2018,319900.0,334900.0,65 days 21:54:41.486803,2024-11-18 10:41:54.931956,2024-09-13 12:47:13.445153,122000,False,webuycars,2018 Mercedes-Benz  C Class C200 Edition-C Auto,085A01405,https://photos.webuycars.co.za/photobooth/085A01405/Images/085A014050.webp,Mercedes-Benz c class
119,Bmw,5 series,,2009,97900.0,102900.0,19 days 18:58:36.442633,2024-11-18 10:34:45.400096,2024-10-29 15:36:08.957463,199000,False,webuycars,2009 BMW  5 Series 530d Auto (E60),086D13763,https://photos.webuycars.co.za/photobooth/086D13763/Images/086D137630.webp,Bmw 5 series
120,Mercedes-Benz,c class,,2018,332900.0,332900.0,9 days 17:27:01.219173,2024-11-06 12:18:34.088442,2024-10-27 18:51:32.869269,70000,True,webuycars,2018 Mercedes-Benz  C Class C180 Auto,087112136,https://photos.webuycars.co.za/photobooth/087112136/Images/0871121360.webp,Mercedes-Benz c class
121,Bmw,1 series,,2014,111900.0,111900.0,2 days 16:34:47.717649,2024-10-21 08:59:51.600450,2024-10-18 16:25:03.882801,180000,True,webuycars,2014 BMW  1 Series 116i 5-Door Auto (F20),087407632,https://photos.webuycars.co.za/photobooth/087407632/Images/0874076320.webp,Bmw 1 series
122,Mercedes-Benz,c class,,2015,278900.0,280900.0,20 days 00:25:21.650303,2024-10-03 13:12:35.095456,2024-09-13 12:47:13.445153,132762,True,webuycars,2015 Mercedes-Benz  C Class C250 Avantgarde Auto,08B113652,https://photos.webuycars.co.za/photobooth/08B113652/Images/08B1136520.webp,Mercedes-Benz c class
123,Mercedes-Benz,c class,,2016,238900.0,245900.0,11 days 18:14:35.387398,2024-09-25 07:01:48.832551,2024-09-13 12:47:13.445153,101000,True,webuycars,2016 Mercedes-Benz  C Class C180 Auto,08BF04663,https://photos.webuycars.co.za/photobooth/08BF04663/Images/08BF046630.webp,Mercedes-Benz c class
124,Mercedes-Benz,c class,,2015,249900.0,249900.0,3 days 20:59:37.452100,2024-10-09 12:57:17.186811,2024-10-05 15:57:39.734711,134000,True,webuycars,2015 Mercedes-Benz  C Class C200 Auto,08D100445,https://photos.webuycars.co.za/photobooth/08D100445/Images/08D1004450.webp,Mercedes-Benz c class
125,Mercedes-Benz,c class,,2015,349900.0,349900.0,3 days 18:32:04.464080,2024-09-17 07:19:17.909233,2024-09-13 12:47:13.445153,42263,True,webuycars,2015 Mercedes-Benz  C Class C250 Avantgarde Auto,08E813277,https://photos.webuycars.co.za/photobooth/08E813277/Images/08E8132770.webp,Mercedes-Benz c class
126,Toyota,corolla,,1995,27900.0,38900.0,20 days 23:52:45.463296,2024-11-06 12:15:14.861507,2024-10-16 12:22:29.398211,260000,True,webuycars,1995 Toyota  Corolla 130,08FB05804,https://photos.webuycars.co.za/photobooth/08FB05804/Images/08FB058040.webp,Toyota corolla
127,Toyota,corolla,,2015,168900.0,168900.0,3 days 14:39:30.826617,2024-10-13 09:09:25.416515,2024-10-09 18:29:54.589898,123600,True,webuycars,2015 Toyota  Corolla 1.6 Prestige,092212749,https://photos.webuycars.co.za/photobooth/092212749/Images/0922127490.webp,Toyota corolla
128,Bmw,3 series,,2012,125900.0,125900.0,0 days 17:39:39.090698,2024-10-03 13:08:03.794280,2024-10-02 19:28:24.703582,113000,True,webuycars,2012 BMW  3 Series 320i Sport Line Auto (F30),093707180,https://photos.webuycars.co.za/photobooth/093707180/Images/0937071800.webp,Bmw 3 series
129,Bmw,1 series,,2011,92900.0,96900.0,17 days 19:03:38.310071,2024-11-01 13:09:30.294429,2024-10-14 18:05:51.984358,158180,True,webuycars,2011 BMW  1 Series 118i 5-Door Auto (F20),094305416,https://photos.webuycars.co.za/photobooth/094305416/Images/0943054160.webp,Bmw 1 series
130,Audi,a3,,2019,254900.0,261900.0,22 days 08:26:17.795718,2024-10-06 19:18:55.004917,2024-09-14 10:52:37.209199,80737,True,webuycars,2019 Audi  A3 Sportback 1.4 TFSI Stronic (35 TFSI),094C13156,https://photos.webuycars.co.za/photobooth/094C13156/Images/094C131560.webp,Audi a3
131,Renault,sandero,,2011,39900.0,39900.0,0 days 00:00:00,2024-09-18 07:22:20.566281,2024-09-18 07:22:20.566281,187000,True,webuycars,2011 Renault  Sandero 1.6 United,094D04195,https://photos.webuycars.co.za/photobooth/094D04195/Images/094D041950.webp,Renault sandero
132,Bmw,3 series,,2004,44900.0,44900.0,4 days 05:21:06.587812,2024-11-07 17:39:01.510275,2024-11-03 12:17:54.922463,286742,True,webuycars,2004 BMW  3 Series 320i (e46)f/l,094E15987,https://photos.webuycars.co.za/photobooth/094E15987/Images/094E159870.webp,Bmw 3 series
133,Toyota,rav 4,,2014,140900.0,145900.0,21 days 15:50:00.262140,2024-11-18 10:40:23.893220,2024-10-27 18:50:23.631080,290000,False,webuycars,2014 Toyota  RAV 4 2.2d-4d GX,097903591,https://photos.webuycars.co.za/photobooth/097903591/Images/0979035910.webp,Toyota rav 4
134,Bmw,3 series,,2012,92900.0,145900.0,64 days 21:21:59.157587,2024-11-18 10:33:40.805700,2024-09-14 13:11:41.648113,142500,False,webuycars,2012 BMW  3 Series 320i Auto (F30),099605262,https://photos.webuycars.co.za/photobooth/099605262/Images/0996052620.webp,Bmw 3 series
135,Audi,a6,,1995,20900.0,24900.0,13 days 09:13:17.926729,2024-09-26 21:52:39.488176,2024-09-13 12:39:21.561447,263000,True,webuycars,1995 Audi  A6 2.8e Auto,099C05801,https://photos.webuycars.co.za/photobooth/099C05801/Images/099C058010.webp,Audi a6
136,Bmw,3 series,,2024,268900.0,291900.0,26 days 21:12:28.587897,2024-10-18 11:42:00.769278,2024-09-21 14:29:32.181381,2210,True,webuycars,2024 Chery  Tiggo 4 PRO 1.5 LIT,09C313914,https://photos.webuycars.co.za/photobooth/09C313914/Images/09C3139140.webp,Bmw 3 series
137,Toyota,corolla,,2006,41900.0,50900.0,17 days 02:21:00.087259,2024-10-19 08:57:05.645283,2024-10-02 06:36:05.558024,490000,True,webuycars,2006 Toyota  Corolla 160i GLE,09FF13371,https://photos.webuycars.co.za/photobooth/09FF13371/Images/09FF133710.webp,Toyota corolla
138,Mercedes-Benz,c class,,2014,216900.0,221900.0,13 days 09:13:32.263860,2024-09-26 22:00:45.709013,2024-09-13 12:47:13.445153,168929,True,webuycars,2014 Mercedes-Benz  C Class C220 Bluetec Auto,0A1803859,https://photos.webuycars.co.za/photobooth/0A1803859/Images/0A18038590.webp,Mercedes-Benz c class
139,Bmw,1 series,,2015,158900.0,164900.0,41 days 17:20:13.995052,2024-11-18 10:31:44.957769,2024-10-07 17:11:30.962717,168000,False,webuycars,2015 BMW  1 Series 118i 5-Door Auto (F20),0A6301781,https://photos.webuycars.co.za/photobooth/0A6301781/Images/0A63017810.webp,Bmw 1 series
140,Bmw,3 series,,2021,156900.0,156900.0,8 days 01:16:14.135379,2024-09-22 12:11:15.740272,2024-09-14 10:55:01.604893,12000,True,webuycars,2021 Hyundai  Atos 1.1 Motion,0A8402968,https://photos.webuycars.co.za/photobooth/0A8402968/Images/0A84029680.webp,Bmw 3 series
141,Bmw,3 series,,2016,111900.0,111900.0,0 days 00:00:00,2024-10-18 11:42:00.769278,2024-10-18 11:42:00.769278,6503,True,webuycars,2016 Datsun  GO 1.2 LUX (ab),0A9004994,https://photos.webuycars.co.za/photobooth/0A9004994/Images/0A90049940.webp,Bmw 3 series
142,Toyota,corolla,,2006,93900.0,97900.0,13 days 00:38:01.584108,2024-10-27 18:48:13.435545,2024-10-14 18:10:11.851437,138000,True,webuycars,2006 Toyota  Corolla 140i GLS,0ABA13813,https://photos.webuycars.co.za/photobooth/0ABA13813/Images/0ABA138130.webp,Toyota corolla
143,Bmw,3 series,,2020,395900.0,395900.0,14 days 23:12:31.188304,2024-11-11 17:56:50.287544,2024-10-27 18:44:19.099240,97000,True,webuycars,2020 BMW  3 Series 318i M Sport Auto (G20),0AC200967,https://photos.webuycars.co.za/photobooth/0AC200967/Images/0AC2009670.webp,Bmw 3 series
144,Suzuki,jimny,4th gen - JB74,2023,380900.0,380900.0,5 days 19:11:07.615362,2024-11-06 12:19:24.759629,2024-10-31 17:08:17.144267,619,True,webuycars,2023 Suzuki  Jimny 1.5 GLX,0AD213368,https://photos.webuycars.co.za/photobooth/0AD213368/Images/0AD2133680.webp,Suzuki jimny
145,Renault,sandero,,2016,112900.0,112900.0,2 days 18:36:45.883261,2024-09-16 07:24:38.567148,2024-09-13 12:47:52.683887,95000,True,webuycars,2016 Renault  Sandero 900t Stepway,0ADB06422,https://photos.webuycars.co.za/photobooth/0ADB06422/Images/0ADB064220.webp,Renault sandero
146,Toyota,corolla,,2008,113900.0,113900.0,2 days 20:13:05.127601,2024-11-05 08:23:32.361780,2024-11-02 12:10:27.234179,143000,True,webuycars,2008 Toyota  Corolla 1.6 Advanced,0AF409962,https://photos.webuycars.co.za/photobooth/0AF409962/Images/0AF4099620.webp,Toyota corolla
147,Bmw,3 series,,2018,332900.0,339900.0,51 days 19:07:50.187056,2024-11-05 08:19:31.835169,2024-09-14 13:11:41.648113,44000,True,webuycars,2018 BMW  3 Series 320i Auto (F30),0AF705365,https://photos.webuycars.co.za/photobooth/0AF705365/Images/0AF7053650.webp,Bmw 3 series
148,Bmw,1 series,,2015,170900.0,170900.0,9 days 19:50:17.885064,2024-09-23 08:31:25.592389,2024-09-13 12:41:07.707325,98000,True,webuycars,2015 BMW  1 Series 120i 5-Door Auto (F20),0B0C05518,https://photos.webuycars.co.za/photobooth/0B0C05518/Images/0B0C055180.webp,Bmw 1 series
149,Renault,sandero,,2019,90000.0,124900.0,55 days 04:59:33.149165,2024-11-07 17:47:25.833052,2024-09-13 12:47:52.683887,76000,True,webuycars,2019 Renault  Sandero 900t Stepway Plus/techroad,0B4B09403,https://photos.webuycars.co.za/photobooth/0B4B09403/Images/0B4B094030.webp,Renault sandero
150,Toyota,rav 4,,2010,81900.0,85900.0,14 days 22:14:49.708245,2024-11-18 10:40:23.893220,2024-11-03 12:25:34.184975,372916,False,webuycars,2010 Toyota  RAV 4 2.0 GX,0B6C16043,https://photos.webuycars.co.za/photobooth/0B6C16043/Images/0B6C160430.webp,Toyota rav 4
151,Bmw,5 series,,2012,168900.0,168900.0,11 days 22:23:03.500283,2024-11-18 10:34:45.400096,2024-11-06 12:11:41.899813,141000,False,webuycars,2012 BMW  5 Series 528i M Sport Auto (F10),0B7615675,https://photos.webuycars.co.za/photobooth/0B7615675/Images/0B76156750.webp,Bmw 5 series
152,Renault,sandero,,2016,84900.0,84900.0,5 days 18:29:40.639296,2024-09-19 07:17:33.323183,2024-09-13 12:47:52.683887,101900,True,webuycars,2016 Renault  Sandero 900 T Dynamique,0B7A03766,https://photos.webuycars.co.za/photobooth/0B7A03766/Images/0B7A037660.webp,Renault sandero
153,Toyota,rav 4,,2017,240900.0,247900.0,14 days 23:16:31.604683,2024-11-11 18:06:55.235763,2024-10-27 18:50:23.631080,151000,True,webuycars,2017 Toyota  RAV 4 2.0 GX Auto,0B9002303,https://photos.webuycars.co.za/photobooth/0B9002303/Images/0B90023030.webp,Toyota rav 4
154,Bmw,2 series,,2016,397000.0,397900.0,9 days 07:11:24.690869,2024-11-10 20:21:47.826033,2024-11-01 13:10:23.135164,68106,True,webuycars,2016 BMW  2 Series M235i Auto (F22),0BBB15967,https://photos.webuycars.co.za/photobooth/0BBB15967/Images/0BBB159670.webp,Bmw 2 series
155,Bmw,1 series,,2011,63900.0,75900.0,30 days 18:06:41.074968,2024-11-18 10:31:44.957769,2024-10-18 16:25:03.882801,240103,False,webuycars,2011 BMW  1 Series 120i (E87),0BBD07550,https://photos.webuycars.co.za/photobooth/0BBD07550/Images/0BBD075500.webp,Bmw 1 series
156,Bmw,1 series,,2019,133900.0,143900.0,33 days 00:18:36.275067,2024-10-16 12:18:09.372809,2024-09-13 11:59:33.097742,214000,True,webuycars,2019 BMW  1 Series 120i 5-Door (F20),0BCC10448,https://photos.webuycars.co.za/photobooth/0BCC10448/Images/0BCC104480.webp,Bmw 1 series
157,Toyota,corolla,,2009,53900.0,53900.0,0 days 00:00:00,2024-11-18 10:38:00.194487,2024-11-18 10:38:00.194487,183000,False,webuycars,2009 Toyota  Corolla 1.3 Professional,0BD606925,https://photos.webuycars.co.za/photobooth/0BD606925/Images/0BD6069250.webp,Toyota corolla
158,Bmw,3 series,,2020,152900.0,152900.0,0 days 00:00:00,2024-10-27 18:44:19.099240,2024-10-27 18:44:19.099240,7000,True,webuycars,2020 Suzuki  S-Presso 1.0 GL+ AMT,0BEF09433,https://photos.webuycars.co.za/photobooth/0BEF09433/Images/0BEF094330.webp,Bmw 3 series
159,Mercedes-Benz,c class,,2016,242900.0,249900.0,26 days 08:21:06.834218,2024-10-16 15:47:48.206859,2024-09-20 07:26:41.372641,130000,True,webuycars,2016 Mercedes-Benz  C Class C180 Auto,0C0A07967,https://photos.webuycars.co.za/photobooth/0C0A07967/Images/0C0A079670.webp,Mercedes-Benz c class
160,Suzuki,jimny,4th gen - JB74,2019,283900.0,318900.0,55 days 10:50:57.786013,2024-11-11 18:10:30.753112,2024-09-17 07:19:32.967099,73000,True,webuycars,2019 Suzuki  Jimny 1.5 GLX Auto,0C2306430,https://photos.webuycars.co.za/photobooth/0C2306430/Images/0C23064300.webp,Suzuki jimny
161,Bmw,3 series,,2000,34900.0,55900.0,28 days 19:22:24.615976,2024-10-12 08:04:54.903829,2024-09-13 12:42:30.287853,244000,True,webuycars,2000 BMW  3 Series 318i (E46),0C2D08270,https://photos.webuycars.co.za/photobooth/0C2D08270/Images/0C2D082700.webp,Bmw 3 series
